Date,Time,FractSec,Cardinal,IN_OUT,SiteName,ChlaRFU,ChlaConc,Cond,Depth_m,CondnLF,ODOpercSat,ODOpercLocal,ODOConmgL,Press,Sal,SpCond,BGAPCRFU,BGAPCConc,TDS,Turb,TSS,WiperVolt,pH,pHmv,Temp,VertPos,Lat,Lon,Alt,Batt,CablePwr,Baro,Comments
9/25/2025,16:06:15,0,N,OUT,BigTom,0.07,0.32,452.6,-0.058,696.8,92.3,92.6,11.12,-0.082,0.34,685.3,0.12,0.36,445,0.88,0,1.185,7.87,-83,7.225,-0.055,42.46761,-76.89469,139,5.19,11.7,754.9,
9/25/2025,16:06:25,0,N,OUT,BigTom,0.06,0.27,453.5,-0.058,698.3,92.1,92.4,11.09,-0.082,0.34,686.7,0.06,0.27,446,0.91,0,1.185,7.86,-82.6,7.22,-0.06,42.46754,-76.89468,139.1,5.19,11.7,754.8,
9/25/2025,16:06:35,0,N,OUT,BigTom,0.06,0.3,454.4,-0.059,699.3,91.8,92.1,11.05,-0.084,0.34,687.7,0.11,0.35,447,0.88,0,1.185,7.85,-82.2,7.239,-0.061,42.46751,-76.89469,138.8,5.19,11.8,754.9,
9/25/2025,16:06:45,0,N,OUT,BigTom,0.05,0.21,455.4,-0.058,700.1,91.6,91.9,11.02,-0.083,0.34,688.4,0.07,0.28,447,0.85,0,1.185,7.85,-81.9,7.275,-0.061,42.46749,-76.89471,138.8,5.19,11.8,754.8,
9/25/2025,16:06:55,0,N,OUT,BigTom,0.06,0.27,456.6,-0.057,701.3,91.7,92,11.03,-0.082,0.34,689.6,0.08,0.31,448,0.84,0,1.185,7.84,-81.7,7.306,-0.062,42.46745,-76.89466,138.7,5.19,11.8,754.8,
9/25/2025,16:07:05,0,N,OUT,BigTom,0.08,0.37,456.7,-0.058,700.3,91.8,92.1,11.01,-0.082,0.34,688.7,0.15,0.42,448,0.82,0,1.185,7.84,-81.5,7.369,-0.056,42.46745,-76.89458,137.1,5.19,11.8,754.9,
9/25/2025,16:07:15,0,N,OUT,BigTom,0.08,0.37,457.4,-0.059,701.9,91.6,92,11.01,-0.085,0.34,690.2,0.17,0.45,449,0.87,0,1.185,7.83,-81.3,7.34,-0.063,42.4675,-76.89453,136.3,5.19,11.7,754.9,
9/25/2025,16:07:25,0,N,OUT,BigTom,0.08,0.41,458,-0.058,701.9,91.6,91.9,11,-0.082,0.34,690.2,0.16,0.44,449,0.91,0,1.185,7.83,-81.2,7.382,-0.06,42.46754,-76.89452,136.4,5.19,11.7,754.8,
9/25/2025,16:07:35,0,N,OUT,BigTom,0.08,0.4,458.9,-0.058,702.6,91.7,92,10.99,-0.083,0.34,690.9,0.17,0.45,449,0.82,0,1.185,7.83,-81.1,7.421,-0.059,42.46758,-76.89452,135.5,5.19,11.7,754.8,
9/25/2025,16:07:45,0,N,OUT,BigTom,0.09,0.45,459.5,-0.059,702.6,91.8,92.1,10.99,-0.084,0.34,690.8,0.18,0.46,449,0.81,0,1.185,7.83,-81,7.47,-0.061,42.46761,-76.89452,134.6,5.19,11.7,754.9,
9/25/2025,16:24:51,0,NW,IN,BigTom,0.07,0.36,456.5,-0.058,671.3,86.8,87.1,10.03,-0.083,0.32,659.7,0.05,0.25,429,0.99,0,1.185,8,-90.5,8.84,-0.054,42.46787,-76.89347,133.8,5.19,11.8,754.8,
9/25/2025,16:25:01,0,NW,IN,BigTom,0.05,0.23,453.5,-0.057,680.9,88.8,89.1,10.46,-0.081,0.33,669.3,0.02,0.21,435,0.97,0,1.185,7.96,-88.5,8.122,-0.052,42.46786,-76.89346,135.2,5.19,11.8,754.8,
9/25/2025,16:25:11,0,NW,IN,BigTom,0.04,0.17,452.8,-0.058,692.1,88.8,89.1,10.62,-0.083,0.33,680.6,0.04,0.23,442,0.95,0,1.185,7.93,-86.3,7.475,-0.059,42.46785,-76.89346,135.1,5.19,11.8,754.8,
9/25/2025,16:25:21,0,NW,IN,BigTom,0.06,0.25,449,-0.058,693.6,89,89.4,10.76,-0.083,0.33,682.2,0.06,0.27,443,0.92,0,1.185,7.9,-84.8,7.103,-0.061,42.46785,-76.89346,135.3,5.19,11.8,754.8,
9/25/2025,16:25:31,0,NW,IN,BigTom,0.06,0.24,448.5,-0.058,695.6,89.2,89.5,10.81,-0.083,0.33,684.2,0.05,0.25,445,0.94,0,1.185,7.88,-83.7,6.964,-0.053,42.46785,-76.89346,135.5,5.19,11.8,754.7,
9/25/2025,16:25:41,0,NW,IN,BigTom,0.07,0.35,448.3,-0.061,697.7,89.2,89.5,10.84,-0.086,0.34,686.4,0.08,0.3,446,0.92,0,1.185,7.87,-82.9,6.84,-0.056,42.46786,-76.89346,135.5,5.19,11.8,754.8,
9/25/2025,16:25:51,0,NW,IN,BigTom,0.05,0.24,448.6,-0.061,699.2,89.3,89.6,10.87,-0.087,0.34,687.8,0.08,0.3,447,0.97,0,1.185,7.86,-82.4,6.791,-0.059,42.46785,-76.89346,134.8,5.19,11.8,754.8,
9/25/2025,16:26:01,0,NW,IN,BigTom,0.04,0.16,448.8,-0.061,699.4,89.5,89.8,10.89,-0.087,0.34,688,0.07,0.28,447,0.97,0,1.185,7.85,-82.1,6.793,-0.054,42.46786,-76.89347,133.7,5.19,11.8,754.8,
9/25/2025,16:26:11,0,NW,IN,BigTom,0.03,0.11,450.4,-0.06,700.7,89.8,90.1,10.92,-0.085,0.34,689.3,0.06,0.27,448,0.95,0,1.185,7.85,-81.9,6.853,-0.06,42.46786,-76.89348,133.2,5.19,11.8,754.9,
9/25/2025,16:26:21,0,NW,IN,BigTom,0.07,0.34,451.4,-0.059,701,90,90.3,10.93,-0.083,0.34,689.5,0.1,0.34,448,0.96,0,1.185,7.84,-81.8,6.915,-0.064,42.46786,-76.89348,133.4,5.19,11.8,754.8,
9/25/2025,16:26:31,0,NW,IN,BigTom,0.07,0.35,452.9,-0.058,702,90.2,90.5,10.93,-0.083,0.34,690.5,0.15,0.41,449,1.05,0,1.185,7.84,-81.6,6.988,-0.054,42.46787,-76.89349,133.7,5.19,11.8,754.7,
9/25/2025,16:26:41,0,NW,IN,BigTom,0.08,0.38,454.8,-0.059,702.9,90.5,90.8,10.94,-0.084,0.34,691.3,0.13,0.38,449,0.98,0,1.185,7.84,-81.5,7.092,-0.058,42.46786,-76.89349,134,5.19,11.8,754.8,
9/25/2025,16:26:51,0,NW,IN,BigTom,0.07,0.31,456.8,-0.06,703.2,90.8,91.1,10.94,-0.086,0.34,691.6,0.14,0.41,450,0.99,0,1.185,7.83,-81.3,7.228,-0.061,42.46787,-76.89349,134.2,5.19,11.8,754.7,
9/25/2025,16:43:02,0,E,IN,BigTom,0.64,3.89,474.5,-0.057,621.4,85.6,85.9,8.88,-0.081,0.3,611.3,0.06,0.27,397,1.01,0,1.185,7.91,-86.4,13.283,-0.049,42.46797,-76.89194,135.8,5.19,11.7,754.8,
9/25/2025,16:43:12,0,E,IN,BigTom,0.05,0.23,463.9,-0.057,675.9,86,86.3,9.85,-0.081,0.33,664.1,0.04,0.23,432,0.98,0,1.185,7.9,-85.3,9.193,-0.054,42.46803,-76.89193,136.2,5.19,11.8,754.8,
9/25/2025,16:43:22,0,E,IN,BigTom,0.06,0.26,458.1,-0.058,683.6,87.5,87.8,10.25,-0.083,0.33,671.9,0.02,0.2,437,0.94,0,1.185,7.9,-85.4,8.332,-0.056,42.46807,-76.89191,136.8,5.19,11.8,754.8,
9/25/2025,16:43:32,0,E,IN,BigTom,0.05,0.22,453.1,-0.058,690.2,87.6,87.9,10.45,-0.082,0.33,678.6,0.06,0.27,441,0.85,0,1.185,7.88,-83.9,7.598,-0.054,42.46812,-76.89189,136.2,5.19,11.8,754.8,
9/25/2025,16:43:42,0,E,IN,BigTom,0.06,0.27,450.8,-0.057,694.9,88.2,88.5,10.63,-0.082,0.33,683.4,0.03,0.21,444,0.86,0,1.185,7.87,-83.2,7.181,-0.059,42.46812,-76.89188,136.4,5.2,11.8,754.8,
9/25/2025,16:43:52,0,E,IN,BigTom,0.06,0.29,449.9,-0.059,697.6,88.6,88.9,10.74,-0.084,0.34,686.2,0.06,0.27,446,0.87,0,1.185,7.86,-82.6,6.972,-0.064,42.46809,-76.89188,135.7,5.19,11.8,754.8,
9/25/2025,16:44:02,0,E,IN,BigTom,0.07,0.34,449.6,-0.058,698.7,88.8,89.1,10.78,-0.083,0.34,687.3,0.09,0.33,447,0.91,0,1.185,7.85,-82.2,6.893,-0.063,42.46806,-76.89191,136,5.19,11.8,754.8,
9/25/2025,16:44:12,0,E,IN,BigTom,0.05,0.2,449.9,-0.061,699.7,89.1,89.4,10.82,-0.087,0.34,688.3,0.09,0.33,447,0.9,0,1.185,7.85,-81.9,6.868,-0.067,42.46803,-76.89192,136.3,5.19,11.8,754.9,
9/25/2025,16:44:22,0,E,IN,BigTom,0.06,0.27,450.6,-0.062,700.5,89.3,89.6,10.85,-0.088,0.34,689,0.1,0.33,448,0.95,0,1.185,7.84,-81.7,6.885,-0.062,42.46799,-76.89194,137.1,5.19,11.8,754.9,
9/25/2025,16:44:32,0,E,IN,BigTom,0.05,0.19,451.7,-0.059,701.4,89.5,89.8,10.86,-0.084,0.34,689.9,0.09,0.32,448,0.92,0,1.185,7.84,-81.5,6.925,-0.06,42.46798,-76.89193,136.9,5.19,11.8,754.8,
9/25/2025,16:44:42,0,E,IN,BigTom,0.08,0.41,453,-0.059,702,89.7,90,10.87,-0.084,0.34,690.5,0.13,0.39,449,0.97,0,1.185,7.83,-81.3,6.997,-0.062,42.468,-76.89192,136.8,5.19,11.8,754.8,
9/25/2025,16:44:52,0,E,IN,BigTom,0.08,0.42,455.1,-0.059,703,90.1,90.4,10.89,-0.084,0.34,691.4,0.15,0.42,449,0.93,0,1.185,7.83,-81.1,7.105,-0.064,42.46804,-76.89191,136.9,5.19,11.8,754.8,
9/25/2025,17:01:51,0,E,OUT,BigTom,0.7,4.22,523.8,-0.059,654.2,90,90.3,9.02,-0.084,0.32,644.5,0.1,0.33,419,0.94,0,1.185,7.91,-86.6,15.194,-0.054,42.46678,-76.89353,135.3,5.19,11.8,754.8,
9/25/2025,17:02:01,0,E,OUT,BigTom,0.06,0.26,503.6,-0.058,673.4,90,90.3,9.57,-0.083,0.32,662.2,0.12,0.38,430,1.14,0,1.185,7.89,-85.3,12.442,-0.06,42.46685,-76.89355,136.3,5.19,11.8,754.8,
9/25/2025,17:02:11,0,E,OUT,BigTom,0.07,0.36,480.3,-0.057,682.8,89,89.3,9.99,-0.081,0.33,670.9,0.13,0.39,436,1.28,0,1.185,7.89,-85,10.11,-0.049,42.46692,-76.89355,137,5.19,11.7,754.7,
9/25/2025,17:02:21,0,E,OUT,BigTom,0.06,0.26,466.7,-0.059,684.2,88.4,88.7,10.18,-0.084,0.33,672.3,0.13,0.39,437,1.21,0,1.185,7.88,-84.2,8.988,-0.055,42.467,-76.89352,137.6,5.19,11.7,754.8,
9/25/2025,17:02:31,0,E,OUT,BigTom,0.07,0.36,459.9,-0.058,690.6,88.8,89.1,10.46,-0.083,0.33,678.9,0.17,0.45,441,1.18,0,1.185,7.87,-83.5,8.111,-0.059,42.46706,-76.89352,138.2,5.19,11.7,754.7,
9/25/2025,17:02:41,0,E,OUT,BigTom,0.06,0.26,456.2,-0.059,694.2,88.9,89.2,10.59,-0.084,0.33,682.5,0.14,0.4,444,1.17,0,1.185,7.86,-83.1,7.637,-0.054,42.46712,-76.89351,137.8,5.2,11.8,754.7,
9/25/2025,17:02:51,0,E,OUT,BigTom,0.07,0.31,453.3,-0.058,695.7,89.1,89.4,10.7,-0.083,0.33,684.1,0.16,0.43,445,1.18,0,1.185,7.86,-82.7,7.334,-0.063,42.4672,-76.8935,138.2,5.19,11.8,754.7,
9/25/2025,17:03:01,0,E,OUT,BigTom,0.07,0.33,452.3,-0.059,697.5,89.3,89.6,10.77,-0.083,0.34,686,0.17,0.45,446,1.2,0,1.185,7.86,-82.5,7.163,-0.064,42.46729,-76.89349,138.6,5.19,11.8,754.8,
9/25/2025,17:03:11,0,E,OUT,BigTom,0.07,0.35,452,-0.058,698.6,89.6,89.9,10.83,-0.082,0.34,687.1,0.2,0.51,447,1.25,0,1.185,7.85,-82.3,7.084,-0.061,42.46737,-76.89347,138.9,5.19,11.8,754.6,
9/25/2025,17:03:21,0,E,OUT,BigTom,0.08,0.4,452.3,-0.059,699.6,89.9,90.2,10.87,-0.083,0.34,688.1,0.2,0.5,447,1.21,0,1.185,7.85,-82.1,7.056,-0.061,42.4674,-76.89347,138.1,5.19,11.7,754.7,
9/25/2025,17:03:31,0,E,OUT,BigTom,0.06,0.29,452.6,-0.058,700.1,90.2,90.5,10.91,-0.082,0.34,688.6,0.21,0.52,448,1.19,0,1.185,7.85,-81.9,7.055,-0.052,42.46739,-76.89346,138.5,5.19,11.7,754.7,
9/25/2025,17:03:41,0,E,OUT,BigTom,0.08,0.39,453.3,-0.059,700.6,90.3,90.7,10.92,-0.083,0.34,689.1,0.23,0.56,448,1.2,0,1.185,7.84,-81.8,7.087,-0.054,42.46738,-76.89347,138.1,5.19,11.7,754.7,
9/25/2025,17:03:51,0,E,OUT,BigTom,0.05,0.19,454.3,-0.059,701.1,90.7,91,10.95,-0.084,0.34,689.5,0.21,0.52,448,1.18,0,1.185,7.84,-81.7,7.141,-0.056,42.46738,-76.89347,135,5.19,11.7,754.7,
9/25/2025,17:04:01,0,E,OUT,BigTom,0.08,0.37,455.7,-0.057,701.6,91,91.3,10.97,-0.081,0.34,690,0.25,0.58,448,1.21,0,1.185,7.84,-81.5,7.226,-0.051,42.46738,-76.89347,134.7,5.19,11.7,754.7,
9/25/2025,17:40:17,0,S,IN,BigTom,0.3,1.74,473.2,-0.058,622.8,86.8,87.1,9.09,-0.082,0.3,612.6,0.09,0.32,398,20.13,0,1.185,7.66,-72.7,13.05,-0.059,42.46618,-76.89619,136.5,5.19,11.8,754.7,
9/25/2025,17:40:27,0,S,IN,BigTom,0.09,0.45,464.2,-0.058,664.7,87,87.3,9.82,-0.083,0.32,653.1,0.03,0.22,425,16.01,0,1.185,7.75,-77,9.837,-0.063,42.46623,-76.89648,136.9,5.19,11.8,754.8,
9/25/2025,17:40:37,0,S,IN,BigTom,0.06,0.28,459.8,-0.058,676.5,87.3,87.6,10.1,-0.082,0.33,664.8,-0.01,0.15,432,10.74,0,1.185,7.79,-79.3,8.844,-0.051,42.46632,-76.89671,136.8,5.19,11.8,754.9,
9/25/2025,17:40:47,0,S,IN,BigTom,0.05,0.19,451.2,-0.057,679.8,87.5,87.8,10.33,-0.081,0.33,668.2,-0.03,0.12,434,7.27,0,1.185,7.8,-79.6,7.995,-0.052,42.46641,-76.89694,136.8,5.2,11.8,754.7,
9/25/2025,17:40:57,0,S,IN,BigTom,0.09,0.44,450.5,-0.058,687,88.1,88.4,10.53,-0.083,0.33,675.5,0.04,0.23,439,5.42,0,1.185,7.8,-79.7,7.561,-0.054,42.46655,-76.89703,136.8,5.19,11.8,754.7,
9/25/2025,17:41:07,0,S,IN,BigTom,0.07,0.35,454.3,-0.059,693.9,88.4,88.7,10.57,-0.084,0.33,682.3,0.01,0.19,443,4.13,0,1.185,7.8,-79.7,7.506,-0.05,42.46668,-76.89706,136.4,5.19,11.8,754.8,
9/25/2025,17:41:17,0,S,IN,BigTom,0.09,0.44,455.3,-0.06,697.8,88.6,88.9,10.63,-0.085,0.34,686.1,0.06,0.27,446,3.24,0,1.185,7.8,-79.7,7.393,-0.058,42.46681,-76.8971,136.3,5.19,11.8,754.8,
9/25/2025,17:41:27,0,S,IN,BigTom,0.06,0.29,449.8,-0.057,690.4,88.8,89.1,10.66,-0.081,0.33,678.9,0.08,0.3,441,2.69,0,1.185,7.81,-79.8,7.332,-0.054,42.46692,-76.89714,136,5.19,11.8,754.8,
9/25/2025,17:41:37,0,S,IN,BigTom,0.07,0.32,450.2,-0.058,694.6,89.5,89.8,10.8,-0.082,0.33,683.1,0.07,0.28,444,2.45,0,1.185,7.81,-79.8,7.145,-0.052,42.46699,-76.89717,136.3,5.19,11.8,754.7,
9/25/2025,17:41:47,0,S,IN,BigTom,0.09,0.47,450.8,-0.058,694.7,89.8,90.1,10.83,-0.083,0.33,683.2,0.08,0.3,444,2.24,0,1.185,7.81,-79.8,7.189,-0.06,42.46704,-76.89719,136.1,5.19,11.8,754.8,
9/25/2025,17:41:57,0,S,IN,BigTom,0.07,0.35,452,-0.058,695.9,90.1,90.4,10.86,-0.082,0.33,684.4,0.11,0.35,445,1.96,0,1.185,7.81,-79.9,7.226,-0.061,42.46706,-76.89719,136.8,5.19,11.8,754.8,
9/25/2025,17:42:07,0,S,IN,BigTom,0.09,0.44,453.7,-0.057,696.7,90.5,90.9,10.88,-0.082,0.34,685.1,0.13,0.39,445,1.81,0,1.185,7.81,-79.9,7.315,-0.053,42.46705,-76.89718,137,5.19,11.8,754.8,
9/25/2025,17:42:17,0,S,IN,BigTom,0.08,0.41,455.6,-0.058,697.6,90.8,91.2,10.89,-0.083,0.34,685.9,0.13,0.39,446,1.68,0,1.185,7.81,-79.9,7.419,-0.06,42.46704,-76.89718,136.9,5.19,11.8,754.7,
9/25/2025,17:57:18,0,W,OUT,BigTom,0.05,0.21,453.4,-0.055,686.5,92.2,92.5,10.94,-0.078,0.33,674.9,0,0.17,439,1.57,0,1.185,7.94,-87,7.813,-0.05,42.46415,-76.89693,137.2,5.19,11.8,754.9,
9/25/2025,17:57:28,0,W,OUT,BigTom,0.07,0.36,452.4,-0.055,690.3,92.8,93.1,11.09,-0.079,0.33,678.7,0.05,0.25,441,1.55,0,1.185,7.91,-85.5,7.538,-0.052,42.46391,-76.89683,137.4,5.19,11.8,754.9,
9/25/2025,17:57:38,0,W,OUT,BigTom,0.07,0.32,444.5,-0.057,688.1,93.1,93.4,11.26,-0.081,0.33,676.8,0.08,0.3,440,1.55,0,1.185,7.89,-84.6,7.03,-0.057,42.46363,-76.89677,136.5,5.19,11.7,754.9,
9/25/2025,17:57:48,0,W,OUT,BigTom,0.09,0.44,443,-0.056,691.7,93.9,94.2,11.45,-0.079,0.33,680.4,0.08,0.31,442,1.51,0,1.185,7.88,-83.9,6.73,-0.053,42.46336,-76.89671,135.8,5.19,11.8,754.9,
9/25/2025,17:57:58,0,W,OUT,BigTom,0.07,0.33,446.8,-0.058,699.2,94.2,94.5,11.51,-0.082,0.34,687.9,0.07,0.29,447,1.5,0,1.185,7.88,-83.5,6.654,-0.059,42.46309,-76.89663,135.6,5.19,11.8,754.9,
9/25/2025,17:58:08,0,W,OUT,BigTom,0.06,0.3,442.7,-0.056,691.1,94.2,94.5,11.49,-0.079,0.33,679.9,0.07,0.28,442,1.54,0,1.185,7.87,-83.3,6.732,-0.059,42.46281,-76.8965,135.5,5.19,11.8,754.9,
9/25/2025,17:58:18,0,W,OUT,BigTom,0.05,0.24,443.6,-0.055,695.4,94.3,94.6,11.54,-0.079,0.33,684.2,0.12,0.38,445,1.49,0,1.185,7.87,-83.1,6.585,-0.06,42.46254,-76.89631,135.7,5.19,11.8,755,
9/25/2025,17:58:28,0,W,OUT,BigTom,0.08,0.37,443.5,-0.057,695.1,94.6,94.9,11.57,-0.081,0.33,683.9,0.15,0.42,445,1.45,0,1.185,7.86,-82.9,6.602,-0.064,42.46222,-76.89616,135.4,5.2,11.8,754.9,
9/25/2025,17:58:38,0,W,OUT,BigTom,0.08,0.41,444,-0.057,695.9,94.5,94.8,11.56,-0.081,0.33,684.7,0.16,0.44,445,1.5,0,1.185,7.86,-82.7,6.596,-0.058,42.46186,-76.89606,134.7,5.19,11.8,754.9,
9/25/2025,17:58:48,0,W,OUT,BigTom,0.09,0.47,445.2,-0.058,697,94.5,94.8,11.55,-0.083,0.34,685.7,0.14,0.41,446,1.87,0,1.185,7.86,-82.6,6.639,-0.059,42.4615,-76.89596,134.4,5.19,11.7,754.9,
9/25/2025,17:58:58,0,W,OUT,BigTom,0.08,0.4,446.5,-0.057,697.1,94.5,94.8,11.53,-0.081,0.34,685.8,0.16,0.44,446,2.45,0,1.185,7.86,-82.5,6.73,-0.055,42.46114,-76.89583,134.5,5.19,11.8,755,
9/25/2025,17:59:08,0,W,OUT,BigTom,0.07,0.31,448.3,-0.057,698.3,94.5,94.8,11.5,-0.081,0.34,686.9,0.19,0.48,446,1.82,0,1.185,7.85,-82.4,6.818,-0.056,42.46078,-76.89566,135.1,5.19,11.7,754.9,
9/25/2025,17:59:18,0,W,OUT,BigTom,0.09,0.46,449.2,-0.057,697.9,94.4,94.7,11.47,-0.082,0.34,686.5,0.18,0.47,446,1.87,0,1.185,7.85,-82.2,6.905,-0.051,42.46043,-76.89547,135,5.19,11.7,755,
9/25/2025,17:59:28,0,W,OUT,BigTom,0.1,0.52,449.2,-0.056,697.1,94.7,95,11.48,-0.08,0.34,685.7,0.19,0.48,446,1.81,0,1.185,7.85,-82.1,6.947,-0.052,42.46009,-76.89525,134.5,5.19,11.7,754.9,
9/25/2025,17:59:38,0,W,OUT,BigTom,0.08,0.41,450.7,-0.056,698.7,95.4,95.8,11.57,-0.08,0.34,687.2,0.18,0.47,447,1.87,0,1.185,7.85,-81.9,6.982,-0.048,42.45977,-76.89498,134.7,5.19,11.8,755,
9/25/2025,17:59:48,0,W,OUT,BigTom,0.11,0.58,457.3,-0.058,702.9,96.5,96.8,11.61,-0.083,0.34,691.2,0.18,0.48,449,1.69,0,1.185,7.84,-81.9,7.287,-0.052,42.45942,-76.8948,134.7,5.19,11.8,754.9,
9/25/2025,17:59:58,0,W,OUT,BigTom,0.08,0.42,460.5,-0.058,700.9,96.6,96.9,11.52,-0.082,0.34,689.2,0.17,0.46,448,1.7,0,1.185,7.85,-82,7.631,-0.056,42.45903,-76.89471,134.5,5.2,11.8,755,
9/25/2025,18:00:08,0,W,OUT,BigTom,0.07,0.34,460.9,-0.056,698.9,96.1,96.4,11.42,-0.079,0.34,687.1,0.18,0.46,447,1.69,0,1.185,7.85,-82.1,7.766,-0.052,42.45865,-76.89469,134.1,5.19,11.7,755,
9/26/2025,17:03:13,0,NW,OUT,Belhurst,0.1,0.53,480.4,-0.016,651.1,89.3,89.6,9.61,-0.022,0.31,640,0.14,0.41,416,124.62,0,1.184,7.9,-85.9,11.928,-0.009,42.83482,-76.96805,131.5,5.19,11.7,757.8,
9/26/2025,17:03:23,0,NW,OUT,Belhurst,0.1,0.55,473.9,-0.016,657.1,87.9,88.2,9.65,-0.023,0.32,645.8,0.24,0.57,420,127.45,0,1.184,7.87,-84.2,11.057,-0.009,42.83504,-76.96811,131.2,5.18,11.8,757.9,
9/26/2025,17:03:33,0,NW,OUT,Belhurst,0.1,0.5,469.7,-0.017,659.2,86.1,86.4,9.56,-0.024,0.32,647.7,0.23,0.56,421,126.74,0,1.184,7.84,-82.5,10.608,-0.023,42.83532,-76.96816,133.3,5.19,11.8,757.8,
9/26/2025,17:03:43,0,NW,OUT,Belhurst,0.1,0.5,466.9,-0.017,660.5,85.2,85.5,9.53,-0.024,0.32,649,0.24,0.58,422,125.74,0,1.184,7.82,-81.2,10.311,-0.02,42.83563,-76.9682,134.8,5.19,11.8,757.9,
9/26/2025,8:47:13,0,,,equipblank1,0.01,-0.01,2.3,-0.016,2.8,94.5,94.9,9.21,-0.023,0,2.8,0.02,0.2,2,0.22,0,1.185,6.32,2.7,16.622,-0.018,42.43532,-76.88157,136.4,5.2,11.8,757.9,
9/26/2025,8:47:23,0,,,equipblank1,0.02,0.03,2,-0.017,2.4,94.7,95,9.22,-0.024,0,2.4,0.02,0.2,2,0.28,0,1.185,6.33,2.1,16.668,-0.02,42.43536,-76.88158,137,5.2,11.8,757.8,
9/26/2025,8:47:33,0,,,equipblank1,0.03,0.06,1.8,-0.017,2.1,94.8,95.1,9.22,-0.024,0,2.1,0.05,0.25,1,0.24,0,1.185,6.3,3.6,16.661,-0.012,42.4354,-76.88159,137.6,5.2,11.8,757.9,
9/26/2025,8:47:43,0,,,equipblank1,0.02,0.01,1.6,-0.017,2,94.9,95.2,9.24,-0.024,0,1.9,0.03,0.21,1,0.28,0,1.185,6.27,5.2,16.647,-0.021,42.43544,-76.88161,137.3,5.2,11.8,757.9,
9/26/2025,8:47:53,0,,,equipblank1,0.02,0.05,1.5,-0.016,1.8,94.9,95.2,9.24,-0.022,0,1.8,0.03,0.21,1,0.26,0,1.185,6.23,7.6,16.637,-0.009,42.43547,-76.88162,138.6,5.2,11.8,757.9,
9/26/2025,8:48:03,0,,,equipblank1,0.01,-0.02,1.4,-0.018,1.7,94.8,95.1,9.23,-0.025,0,1.7,0.02,0.21,1,0.29,0,1.185,6.2,9.1,16.637,-0.021,42.43551,-76.88164,138.3,5.2,11.8,757.8,
9/26/2025,8:48:13,0,,,equipblank1,0.02,0.05,1.4,-0.016,1.6,94.8,95.1,9.23,-0.023,0,1.6,0.03,0.22,1,0.27,0,1.185,6.15,12.1,16.646,-0.019,42.43554,-76.88165,138.1,5.2,11.8,757.8,
9/26/2025,8:52:41,0,,,equipblank2,0.02,0.04,1.6,-0.017,1.9,96.6,96.9,9.39,-0.024,0,1.9,0.07,0.29,1,0.36,0,1.184,6.14,12.7,16.721,-0.019,42.43628,-76.88183,135.2,5.2,11.8,757.9,
9/26/2025,8:52:51,0,,,equipblank2,0.02,0.03,1.5,-0.016,1.8,96,96.3,9.34,-0.023,0,1.7,0.04,0.23,1,0.31,0,1.184,6.27,5.5,16.664,-0.012,42.4363,-76.88182,135.5,5.2,11.8,757.9,
9/26/2025,8:53:01,0,,,equipblank2,0.04,0.15,1.3,-0.017,1.6,95.8,96.1,9.33,-0.025,0,1.6,0.04,0.23,1,0.33,0,1.184,6.02,19.5,16.628,-0.02,42.43633,-76.88183,135.6,5.2,11.8,757.9,
9/26/2025,8:53:11,0,,,equipblank2,0.02,0.04,1.3,-0.017,1.5,95.6,96,9.32,-0.025,0,1.5,0.03,0.22,1,0.34,0,1.184,5.96,22.8,16.606,-0.021,42.43636,-76.88183,135.9,5.2,11.8,757.9,
9/26/2025,9:10:18,0,NW,OUT,Lancelot,0.03,0.08,435.1,-0.015,642.8,87.3,87.6,10.14,-0.021,0.31,631.7,-0.02,0.13,411,1.63,0,1.184,6.92,-31.6,8.688,-0.012,42.43449,-76.87936,136.4,5.19,11.8,757.9,
9/26/2025,9:10:28,0,NW,OUT,Lancelot,0.05,0.23,433.1,-0.015,654.9,87.2,87.5,10.33,-0.021,0.31,643.8,0.02,0.21,418,1.57,0,1.184,7.04,-38.1,7.852,-0.022,42.43451,-76.87937,136.2,5.19,11.8,757.9,
9/26/2025,9:10:38,0,NW,OUT,Lancelot,0.05,0.21,433.6,-0.014,665.6,87.3,87.6,10.49,-0.02,0.32,654.5,0.04,0.23,425,1.58,0,1.184,7.18,-45.7,7.331,-0.018,42.43453,-76.87939,135.9,5.19,11.8,757.9,
9/26/2025,9:10:48,0,NW,OUT,Lancelot,0.05,0.23,432.3,-0.016,669.5,87.3,87.6,10.57,-0.023,0.32,658.5,0.07,0.29,428,1.66,0,1.184,7.29,-51.5,7.019,-0.017,42.43454,-76.87941,136.2,5.19,11.8,757.9,
9/26/2025,9:10:58,0,NW,OUT,Lancelot,0.06,0.26,432.5,-0.015,673.9,87.3,87.6,10.63,-0.022,0.32,662.9,0.09,0.32,431,1.55,0,1.184,7.37,-56.2,6.795,-0.022,42.43455,-76.87941,136.3,5.19,11.8,757.9,
9/26/2025,9:11:08,0,NW,OUT,Lancelot,0.05,0.18,433.5,-0.014,678.2,87.5,87.8,10.69,-0.02,0.33,667.2,0.08,0.3,434,1.6,0,1.184,7.45,-60.2,6.662,-0.009,42.43456,-76.8794,136,5.19,11.8,757.9,
